,Unnamed: 0,Country,City,Year,co,no2,o3,pm10,pm25,so2,lat,lon
134,134,CH,Zürich,2023,,8.4,11.9,14.0,3.0,0.6,47.3744489,8.5410422
135,135,CY,Limassol,2016,4.45,12.05,17.2,18.0,,1.55,34.6852901,33.0332657
136,136,CY,Limassol,2017,2.777049180327869,10.31967213114754,24.1551912568306,27.91256830601093,,1.2287292817679558,34.6852901,33.0332657
137,137,CY,Limassol,2018,3.330054644808743,12.76775956284153,20.611475409836068,32.98360655737705,,1.387362637362637,34.6852901,33.0332657
138,138,CY,Limassol,2019,3.325219941348974,11.916184971098266,16.860526315789475,29.559420289855076,,0.9097345132743362,34.6852901,33.0332657
139,139,CY,Limassol,2020,3.0161616161616163,9.88510101010101,,27.40966921119593,,0.8118987341772151,34.6852901,33.0332657
140,140,CY,Limassol,2021,3.4198910081743867,10.516348773841962,,28.318801089918257,54.20265780730897,0.6971671388101983,34.6852901,33.0332657
141,141,CY,Limassol,2022,2.9633898305084747,10.032881355932204,,29.34576271186441,55.21016949152543,0.8129251700680272,34.6852901,33.0332657
142,142,CY,Limassol,2023,3.7,12.6,,25.0,61.0,1.9,34.6852901,33.0332657
143,143,CY,Nicosia,2016,5.266666666666667,13.816666666666668,13.366666666666667,27.0,62.5,0.9333333333333332,35.1746503,33.3638783
144,144,CY,Nicosia,2017,3.241530054644809,9.569398907103825,25.866666666666667,33.48087431693989,60.04918032786885,0.8874316939890711,35.1746503,33.3638783
145,145,CY,Nicosia,2018,3.068306010928962,8.614207650273224,26.872131147540987,33.84699453551912,54.540983606557376,1.0185792349726777,35.1746503,33.3638783
146,146,CY,Nicosia,2019,2.922478386167147,10.944956772334294,14.407894736842104,33.3342939481268,63.783861671469744,1.5363112391930835,35.1746503,33.3638783
147,147,CY,Nicosia,2020,3.0191919191919188,9.107575757575756,,29.90379746835443,57.16708860759493,1.381060606060606,35.1746503,33.3638783
148,148,CY,Nicosia,2021,2.95858310626703,8.899455040871935,,29.70844686648501,56.92370572207084,1.3318801089918255,35.1746503,33.3638783
149,149,CY,Nicosia,2022,2.4189830508474577,7.26,,32.525597269624576,60.46757679180888,1.4393220338983053,35.1746503,33.3638783
150,150,CY,Nicosia,2023,5.7,14.9,,44.0,99.0,2.9,35.1746503,33.3638783
151,151,CZ,Brno,2016,,11.05,13.183333333333335,21.5,61.833333333333336,1.75,49.1922443,16.6113382
152,152,CZ,Brno,2017,,12.204371584699452,21.426775956284157,24.262295081967213,65.81420765027322,2.104945054945055,49.1922443,16.6113382
